Team,Name,Season,AWS_temp
Miami Heat,"Leonard,Meyers",2020,213.14999999999998
Miami Heat,"Macon,Daryl",2020,2.6
Miami Heat,"Maten,Yante",2019,1.2000000000000002
Miami Heat,"McGruder,Rodney",2018,50.0
Miami Heat,"McGruder,Rodney",2019,291.1
Miami Heat,"Mickey,Jordan",2018,62.0
Miami Heat,"Nunn,Kendrick",2020,466.4500000000001
Miami Heat,"Okpala,KZ",2020,6.6499999999999995
Miami Heat,"Olynyk,Kelly",2018,679.9000000000001
Miami Heat,"Olynyk,Kelly",2019,531.65
Miami Heat,"Olynyk,Kelly",2020,325.5
Miami Heat,"Richardson,Josh",2018,694.9499999999998
Miami Heat,"Richardson,Josh",2019,611.6999999999999
Miami Heat,"Robinson,Duncan",2019,22.0
Miami Heat,"Robinson,Duncan",2020,447.74999999999994
Miami Heat,"Silva,Chris",2020,108.04999999999998
Miami Heat,"Terry,Emanuel",2019,0.65
Miami Heat,"Vincent,Gabe",2020,-0.09999999999999876
Miami Heat,"Wade,Dwyane",2018,178.05
Miami Heat,"Wade,Dwyane",2019,628.4999999999999
Miami Heat,"Waiters,Dion",2018,211.10000000000002
Miami Heat,"Waiters,Dion",2019,273.90000000000003
Miami Heat,"Waiters,Dion",2020,12.750000000000004
Miami Heat,"Walton,Derrick",2018,23.500000000000004
Miami Heat,"White,Okaro",2018,10.35
Miami Heat,"Whiteside,Hassan",2018,589.4500000000002
Miami Heat,"Whiteside,Hassan",2019,684.1
Miami Heat,"Williams,Matt",2018,0.9999999999999998
Miami Heat,"Winslow,Justise",2018,399.15
Miami Heat,"Winslow,Justise",2019,555.3499999999998
Miami Heat,"Winslow,Justise",2020,71.35000000000001
Milwaukee Bucks,"Antetokounmpo,Giannis",2018,1361.8500000000001
Milwaukee Bucks,"Antetokounmpo,Giannis",2019,1684.2499999999998
Milwaukee Bucks,"Antetokounmpo,Giannis",2020,1114.0500000000004
Milwaukee Bucks,"Antetokounmpo,Thanasis",2020,33.900000000000006
Milwaukee Bucks,"Bender,Dragan",2020,16.949999999999996
Milwaukee Bucks,"Bledsoe,Eric",2018,941.4000000000001
Milwaukee Bucks,"Bledsoe,Eric",2019,1009.3000000000002
Milwaukee Bucks,"Bledsoe,Eric",2020,605.4000000000001
Milwaukee Bucks,"Bolomboy,Joel",2018,9.25
Milwaukee Bucks,"Brogdon,Malcolm",2018,373.7000000000001
Milwaukee Bucks,"Brogdon,Malcolm",2019,650.1500000000001
Milwaukee Bucks,"Brown,Sterling",2018,128.95
Milwaukee Bucks,"Brown,Sterling",2019,267.0
Milwaukee Bucks,"Brown,Sterling",2020,152.20000000000002
Milwaukee Bucks,"Canaan,Isaiah",2019,5.5
Milwaukee Bucks,"Colson,Bonzie",2019,24.150000000000002
Milwaukee Bucks,"Connaughton,Pat",2019,388.44999999999993
Milwaukee Bucks,"Connaughton,Pat",2020,272.45000000000005
Milwaukee Bucks,"Dellavedova,Matthew",2018,171.0
Milwaukee Bucks,"Dellavedova,Matthew",2019,27.6
Milwaukee Bucks,"DiVincenzo,Donte",2019,81.05
Milwaukee Bucks,"DiVincenzo,Donte",2020,429.40000000000003
Milwaukee Bucks,"Duval,Trevon",2019,3.6
Milwaukee Bucks,"Frazier,Tim",2019,76.80000000000001
Milwaukee Bucks,"Gasol,Pau",2019,4.65
Milwaukee Bucks,"Henson,John",2018,531.6499999999999
Milwaukee Bucks,"Henson,John",2019,69.6
Milwaukee Bucks,"Hill,George",2019,304.90000000000003
Milwaukee Bucks,"Hill,George",2020,365.2
Milwaukee Bucks,"Jennings,Brandon",2018,63.900000000000006
Milwaukee Bucks,"Kilpatrick,Sean",2018,39.25
Milwaukee Bucks,"Korver,Kyle",2020,207.59999999999997
Milwaukee Bucks,"Liggins,DeAndre",2018,45.749999999999986
Milwaukee Bucks,"Lopez,Brook",2019,687.0000000000001
Milwaukee Bucks,"Lopez,Brook",2020,392.95
Milwaukee Bucks,"Lopez,Robin",2020,208.59999999999997
Milwaukee Bucks,"Maker,Thon",2018,223.20000000000013
Milwaukee Bucks,"Maker,Thon",2019,81.15000000000002
Milwaukee Bucks,"Mason,Frank",2020,12.600000000000001
Milwaukee Bucks,"Matthews,Wesley",2020,248.24999999999997
Milwaukee Bucks,"Middleton,Khris",2018,1002.6499999999999
Milwaukee Bucks,"Middleton,Khris",2019,968.3
Milwaukee Bucks,"Middleton,Khris",2020,678.8
Milwaukee Bucks,"Mirotić,Nikola",2019,161.20000000000005
Milwaukee Bucks,"Monroe,Greg",2018,19.3
Milwaukee Bucks,"Morris,Jaylen",2019,6.350000000000001
Milwaukee Bucks,"Muhammad,Shabazz",2018,55.60000000000001
Milwaukee Bucks,"Munford,Xavier",2018,2.55
Milwaukee Bucks,"Parker,Jabari",2018,268.34999999999997
Milwaukee Bucks,"Payton,Gary",2018,10.250000000000004
Milwaukee Bucks,"Plumlee,Marshall",2018,11.1
Milwaukee Bucks,"Smith,Jason",2019,11.699999999999998
Milwaukee Bucks,"Snell,Tony",2018,284.30000000000007
Milwaukee Bucks,"Snell,Tony",2019,228.05
Milwaukee Bucks,"Teletović,Mirza",2018,41.20000000000001
Milwaukee Bucks,"Terry,Jason",2018,133.15
Milwaukee Bucks,"Vaughn,Rashad",2018,27.1
Milwaukee Bucks,"Williams,Marvin",2020,33.6
Milwaukee Bucks,"Wilson,D.J.",2018,13.65
Milwaukee Bucks,"Wilson,D.J.",2019,193.55
Milwaukee Bucks,"Wilson,D.J.",2020,55.05
Milwaukee Bucks,"Wood,Christian",2019,19.25
Milwaukee Bucks,"Zeller,Tyler",2018,113.45
Milwaukee Bucks,"İlyasova,Ersan",2019,320.50000000000006
Milwaukee Bucks,"İlyasova,Ersan",2020,250.05
Minnesota Timberwolves,"Aldrich,Cole",2018,2.3999999999999995
Minnesota Timberwolves,"Bates-Diop,Keita",2019,84.9
Minnesota Timberwolves,"Bates-Diop,Keita",2020,129.75000000000003
Minnesota Timberwolves,"Bayless,Jerryd",2019,115.70000000000003
Minnesota Timberwolves,"Beasley,Malik",2020,136.85
Minnesota Timberwolves,"Bell,Jordan",2020,76.99999999999999
Minnesota Timberwolves,"Bjelica,Nemanja",2018,323.0499999999999
Minnesota Timberwolves,"Brooks,Aaron",2018,35.849999999999994
Minnesota Timberwolves,"Brown,Anthony",2018,2.5
Minnesota Timberwolves,"Butler,Jimmy",2018,837.95
Minnesota Timberwolves,"Butler,Jimmy",2019,129.85
Minnesota Timberwolves,"Canaan,Isaiah",2019,22.900000000000002
Minnesota Timberwolves,"Covington,Robert",2019,192.65000000000003
Minnesota Timberwolves,"Covington,Robert",2020,388.8499999999999
Minnesota Timberwolves,"Crabbe,Allen",2020,7.0500000000000025
Minnesota Timberwolves,"Crawford,Jamal",2018,413.99999999999983
Minnesota Timberwolves,"Creek,Mitch",2019,4.4
Minnesota Timberwolves,"Culver,Jarrett",2020,304.75
Minnesota Timberwolves,"Deng,Luol",2019,100.60000000000001
Minnesota Timberwolves,"Dieng,Gorgui",2018,339.9
Minnesota Timberwolves,"Dieng,Gorgui",2019,335.3
Minnesota Timberwolves,"Dieng,Gorgui",2020,273.2
Minnesota Timberwolves,"Evans,Jacob",2020,-0.7
Minnesota Timberwolves,"Georges-Hunt,Marcus",2018,16.599999999999998
Minnesota Timberwolves,"Gibson,Taj",2018,665.05
Minnesota Timberwolves,"Gibson,Taj",2019,504.5499999999999
Minnesota Timberwolves,"Graham,Treveon",2020,73.50000000000001
Minnesota Timberwolves,"Hernangómez,Juan",2020,105.9
Minnesota Timberwolves,"Johnson,James",2020,135.45
Minnesota Timberwolves,"Jones,Tyus",2018,369.5999999999999
Minnesota Timberwolves,"Jones,Tyus",2019,371.8500000000001
Minnesota Timberwolves,"Layman,Jake",2020,99.50000000000003
Minnesota Timberwolves,"Martin,Kelan",2020,84.75
Minnesota Timberwolves,"McLaughlin,Jordan",2020,192.25000000000003
Minnesota Timberwolves,"Muhammad,Shabazz",2018,27.950000000000014
Minnesota Timberwolves,"Napier,Shabazz",2020,294.90000000000003
Minnesota Timberwolves,"Nowell,Jaylen",2020,21.450000000000003
Minnesota Timberwolves,"Nunnally,James",2019,11.5
Minnesota Timberwolves,"Okogie,Josh",2019,293.7
Minnesota Timberwolves,"Okogie,Josh",2020,376.95000000000005
Minnesota Timberwolves,"Patton,Justin",2018,0.8
Minnesota Timberwolves,"Reid,Naz",2020,122.50000000000001
Minnesota Timberwolves,"Reynolds,Cameron",2019,42.550000000000004
Minnesota Timberwolves,"Rose,Derrick",2018,57.45
Minnesota Timberwolves,"Rose,Derrick",2019,460.15000000000003
Minnesota Timberwolves,"Russell,D'Angelo",2020,170.95000000000002
Minnesota Timberwolves,"Teague,Jeff",2018,785.6000000000001
Minnesota Timberwolves,"Teague,Jeff",2019,407.7
Minnesota Timberwolves,"Teague,Jeff",2020,317.45000000000005
Minnesota Timberwolves,"Terrell,Jared",2019,11.450000000000003
Minnesota Timberwolves,"Tolliver,Anthony",2019,185.85
Minnesota Timberwolves,"Towns,Karl-Anthony",2018,1230.8499999999997
Minnesota Timberwolves,"Towns,Karl-Anthony",2019,1286.4000000000005
Minnesota Timberwolves,"Towns,Karl-Anthony",2020,623.0999999999999
Minnesota Timberwolves,"Vanderbilt,Jarred",2020,0.6000000000000001
Minnesota Timberwolves,"Vonleh,Noah",2020,107.15
Minnesota Timberwolves,"Wiggins,Andrew",2018,657.6999999999998
Minnesota Timberwolves,"Wiggins,Andrew",2019,576.9500000000002
Minnesota Timberwolves,"Wiggins,Andrew",2020,454.8000000000001
Minnesota Timberwolves,"Williams,C.J.",2019,21.550000000000004
Minnesota Timberwolves,"Šarić,Dario",2019,432.95
New Orleans Pelicans,"Alexander-Walker,Nickeil",2020,112.35
New Orleans Pelicans,"Allen,Tony",2018,51.19999999999999
New Orleans Pelicans,"Aşık,Ömer",2018,13.500000000000004
New Orleans Pelicans,"Ball,Lonzo",2020,686.1500000000001
New Orleans Pelicans,"Bertāns,Dairis",2019,5.000000000000002
New Orleans Pelicans,"Cheatham,Zylan",2020,4.1000000000000005
New Orleans Pelicans,"Clark,Ian",2018,273.29999999999995
New Orleans Pelicans,"Clark,Ian",2019,184.79999999999998
New Orleans Pelicans,"Cooke,Charles",2018,-2.1499999999999995
New Orleans Pelicans,"Cousins,DeMarcus",2018,924.5
New Orleans Pelicans,"Crawford,Jordan",2018,34.2
New Orleans Pelicans,"Cunningham,Dante",2018,151.10000000000002
New Orleans Pelicans,"Davis,Anthony",2018,1430.4
New Orleans Pelicans,"Davis,Anthony",2019,953.3500000000001
New Orleans Pelicans,"Diallo,Cheick",2018,169.40000000000003
New Orleans Pelicans,"Diallo,Cheick",2019,299.74999999999994
New Orleans Pelicans,"Drew,Larry",2018,6.700000000000001
New Orleans Pelicans,"Favors,Derrick",2020,396.0
New Orleans Pelicans,"Frazier,Tim",2019,250.35000000000002
New Orleans Pelicans,"Gray,Josh",2020,6.8
New Orleans Pelicans,"Harrison,Andrew",2019,3.650000000000001
New Orleans Pelicans,"Hart,Josh",2020,382.3499999999999
New Orleans Pelicans,"Hayes,Jaxson",2020,276.0000000000001
New Orleans Pelicans,"Hill,Solomon",2018,41.800000000000004
New Orleans Pelicans,"Hill,Solomon",2019,131.85000000000002
New Orleans Pelicans,"Holiday,Jrue",2018,1141.0
New Orleans Pelicans,"Holiday,Jrue",2019,979.7499999999998
New Orleans Pelicans,"Holiday,Jrue",2020,727.5500000000002
New Orleans Pelicans,"Ingram,Brandon",2020,767.7499999999998
New Orleans Pelicans,"Jackson,Frank",2019,201.85
New Orleans Pelicans,"Jackson,Frank",2020,122.70000000000002
New Orleans Pelicans,"James,Mike",2018,0.10000000000000075
New Orleans Pelicans,"Johnson,Stanley",2019,71.4
New Orleans Pelicans,"Johnson,Wesley",2019,52.05000000000001
New Orleans Pelicans,"Jones,Jalen",2018,-0.19999999999999973
New Orleans Pelicans,"Lemon,Walt",2018,7.450000000000001
New Orleans Pelicans,"Liggins,DeAndre",2018,39.65
New Orleans Pelicans,"Melli,Nicolò",2020,220.10000000000002
New Orleans Pelicans,"Miller,Darius",2018,355.85
New Orleans Pelicans,"Miller,Darius",2019,283.24999999999994
New Orleans Pelicans,"Mirotić,Nikola",2018,338.4499999999999
New Orleans Pelicans,"Mirotić,Nikola",2019,289.00000000000006
New Orleans Pelicans,"Moore,E'Twaun",2018,610.5500000000001
New Orleans Pelicans,"Moore,E'Twaun",2019,306.50000000000006
New Orleans Pelicans,"Moore,E'Twaun",2020,195.90000000000003
New Orleans Pelicans,"Nelson,Jameer",2018,202.59999999999997
New Orleans Pelicans,"Okafor,Emeka",2018,98.8
New Orleans Pelicans,"Okafor,Jahlil",2019,301.3
New Orleans Pelicans,"Okafor,Jahlil",2020,153.95000000000002
New Orleans Pelicans,"Payton,Elfrid",2019,439.34999999999997
New Orleans Pelicans,"Randle,Julius",2019,936.55
New Orleans Pelicans,"Redick,J.J.",2020,403.8
New Orleans Pelicans,"Rondo,Rajon",2018,753.3
New Orleans Pelicans,"Smith,Jason",2019,2.100000000000001
New Orleans Pelicans,"Smith,Josh",2018,0.30000000000000004
New Orleans Pelicans,"Williams,Kenrich",2019,216.69999999999996
New Orleans Pelicans,"Williams,Kenrich",2020,120.65000000000002
New Orleans Pelicans,"Williamson,Zion",2020,260.8
New Orleans Pelicans,"Wood,Christian",2019,83.00000000000003
New York Knicks,"Allen,Kadeem",2019,123.10000000000001
New York Knicks,"Allen,Kadeem",2020,33.1
New York Knicks,"Baker,Ron",2018,72.39999999999999
New York Knicks,"Baker,Ron",2019,7.450000000000001
New York Knicks,"Barrett,RJ",2020,395.9
New York Knicks,"Beasley,Michael",2018,566.6499999999999
New York Knicks,"Brazdeikis,Ignas",2020,2.750000000000001
New York Knicks,"Bullock,Reggie",2020,104.39999999999998
New York Knicks,"Burke,Trey",2018,267.8
New York Knicks,"Burke,Trey",2019,165.05
New York Knicks,"Dotson,Damyean",2018,93.64999999999999
New York Knicks,"Dotson,Damyean",2019,384.3499999999999
New York Knicks,"Dotson,Damyean",2020,149.65000000000003
New York Knicks,"Ellenson,Henry",2019,52.5
New York Knicks,"Ellington,Wayne",2020,92.30000000000003
New York Knicks,"Garrett,Billy",2019,8.200000000000003
New York Knicks,"Gibson,Taj",2020,281.45000000000016
New York Knicks,"Hardaway,Tim",2018,459.2500000000001
New York Knicks,"Hardaway,Tim",2019,368.5000000000001
New York Knicks,"Harkless,Maurice",2020,44.85
New York Knicks,"Hernangómez,Willy",2018,89.09999999999998
New York Knicks,"Hezonja,Mario",2019,296.85
New York Knicks,"Hicks,Isaiah",2018,32.199999999999996
New York Knicks,"Hicks,Isaiah",2019,7.749999999999999
New York Knicks,"Jack,Jarrett",2018,406.6000000000001
New York Knicks,"Jenkins,John",2019,51.05000000000001
New York Knicks,"Jordan,DeAndre",2019,225.65
New York Knicks,"Kanter,Enes",2018,765.1999999999999
New York Knicks,"Kanter,Enes",2019,451.40000000000003
New York Knicks,"Knox,Kevin",2019,365.80000000000007
New York Knicks,"Knox,Kevin",2020,175.75
New York Knicks,"Kornet,Luke",2018,75.35000000000001
New York Knicks,"Kornet,Luke",2019,200.69999999999996
New York Knicks,"Kuzminskas,Mindaugas",2018,-1.4
New York Knicks,"Lee,Courtney",2018,508.30000000000007
New York Knicks,"Lee,Courtney",2019,36.550000000000004
New York Knicks,"Matthews,Wesley",2019,3.45
New York Knicks,"McDermott,Doug",2018,187.45000000000002
New York Knicks,"Morris,Marcus",2020,387.85000000000014
New York Knicks,"Mudiay,Emmanuel",2018,117.50000000000004
New York Knicks,"Mudiay,Emmanuel",2019,496.30000000000007
New York Knicks,"Noah,Joakim",2018,14.899999999999999
New York Knicks,"Ntilikina,Frank",2018,334.6500000000001
New York Knicks,"Ntilikina,Frank",2019,138.55
New York Knicks,"Ntilikina,Frank",2020,249.80000000000007
New York Knicks,"O'Quinn,Kyle",2018,512.25
New York Knicks,"Payton,Elfrid",2020,421.55000000000007
New York Knicks,"Portis,Bobby",2020,374.4
New York Knicks,"Porziņģis,Kristaps",2018,483.8500000000001
New York Knicks,"Randle,Julius",2020,755.0000000000002
New York Knicks,"Robinson,Mitchell",2019,436.49999999999994
New York Knicks,"Robinson,Mitchell",2020,483.29999999999984
New York Knicks,"Sessions,Ramon",2018,33.55
New York Knicks,"Smith,Dennis",2019,176.4
New York Knicks,"Smith,Dennis",2020,133.4
New York Knicks,"Thomas,Lance",2018,154.15
New York Knicks,"Thomas,Lance",2019,87.04999999999998
New York Knicks,"Trier,Allonzo",2019,381.4
New York Knicks,"Trier,Allonzo",2020,82.94999999999999
New York Knicks,"Vonleh,Noah",2019,470.25
New York Knicks,"Williams,Troy",2018,87.60000000000001
Oklahoma City Thunder,"Abrines,Álex",2018,172.95000000000002
Oklahoma City Thunder,"Abrines,Álex",2019,65.84999999999998
Oklahoma City Thunder,"Adams,Steven",2018,898.6000000000001
Oklahoma City Thunder,"Adams,Steven",2019,954.75
Oklahoma City Thunder,"Adams,Steven",2020,588.8499999999999
Oklahoma City Thunder,"Anthony,Carmelo",2018,527.2500000000001
Oklahoma City Thunder,"Bazley,Darius",2020,166.05
Oklahoma City Thunder,"Brewer,Corey",2018,129.60000000000005
Oklahoma City Thunder,"Burton,Deonte",2019,26.350000000000012
Oklahoma City Thunder,"Burton,Deonte",2020,38.2
Oklahoma City Thunder,"Collison,Nick",2018,23.500000000000004
Oklahoma City Thunder,"Davis,Tyler",2019,0.0
Oklahoma City Thunder,"Diallo,Hamidou",2019,89.74999999999999
Oklahoma City Thunder,"Diallo,Hamidou",2020,117.24999999999999
Oklahoma City Thunder,"Dort,Luguentz",2020,66.50000000000001
Oklahoma City Thunder,"Dozier,PJ",2018,1.1
Oklahoma City Thunder,"Evans,Jawun",2019,-0.7
Oklahoma City Thunder,"Felton,Raymond",2018,357.1
Oklahoma City Thunder,"Felton,Raymond",2019,80.2
Oklahoma City Thunder,"Ferguson,Terrance",2018,78.64999999999998
Oklahoma City Thunder,"Ferguson,Terrance",2019,213.0999999999999
Oklahoma City Thunder,"Ferguson,Terrance",2020,85.4
Oklahoma City Thunder,"Gallinari,Danilo",2020,545.3999999999999
Oklahoma City Thunder,"George,Paul",2018,1076.9999999999998
Oklahoma City Thunder,"George,Paul",2019,1311.7999999999995
Oklahoma City Thunder,"Gilgeous-Alexander,Shai",2020,672.5499999999998
Oklahoma City Thunder,"Grant,Jerami",2018,410.60000000000014
Oklahoma City Thunder,"Grant,Jerami",2019,600.6999999999998
Oklahoma City Thunder,"Grantham,Donte",2019,-1.4
Oklahoma City Thunder,"Hall,Devon",2020,1.1500000000000004
Oklahoma City Thunder,"Hamilton,Daniel",2018,4.8999999999999995
Oklahoma City Thunder,"Hervey,Kevin",2020,-5.399999999999999
Oklahoma City Thunder,"Huestis,Josh",2018,101.15000000000005
Oklahoma City Thunder,"Johnson,Dakari",2018,28.75
Oklahoma City Thunder,"Luwawu-Cabarrot,Timothé",2019,9.800000000000004
Oklahoma City Thunder,"Morris,Markieff",2019,64.64999999999999
Oklahoma City Thunder,"Muscala,Mike",2020,100.5
Oklahoma City Thunder,"Nader,Abdel",2019,117.45000000000003
Oklahoma City Thunder,"Nader,Abdel",2020,158.2
Oklahoma City Thunder,"Noel,Nerlens",2019,367.8499999999999
Oklahoma City Thunder,"Noel,Nerlens",2020,368.55000000000007
Oklahoma City Thunder,"Patterson,Patrick",2018,236.79999999999995
Oklahoma City Thunder,"Patterson,Patrick",2019,134.85
Oklahoma City Thunder,"Patton,Justin",2020,3.7
Oklahoma City Thunder,"Paul,Chris",2020,795.45
Oklahoma City Thunder,"Roberson,Andre",2018,195.89999999999998
Oklahoma City Thunder,"Roby,Isaiah",2020,0.10000000000000009
Oklahoma City Thunder,"Schröder,Dennis",2019,650.4999999999998
Oklahoma City Thunder,"Schröder,Dennis",2020,640.9499999999998
Oklahoma City Thunder,"Singler,Kyle",2018,4.400000000000001
Oklahoma City Thunder,"Westbrook,Russell",2018,1612.4999999999995
