homeTeam,VisitorTeam,IDPartido,fecha,localPoints,visitorPoints,Local victory,LOCAL_victorias,LOCAL_derrotas,LOCAL_porcentajeVictorias,LOCAL_posicion,LOCAL_Posicion_conferencia,LOCAL_Posicion_division,LOCAL_Victorias_conferencia,LOCAL_Derrotas_conferencia,LOCAL_Victorias_division,LOCAL_Derrotas_division,LOCAL_Victorias_Local,LOCAL_Derrotas_local,LOCAL_Victorias_visitante,LOCAL_Derrotas_Visitante,LOCAL_Ultimos10Victorias,LOCAL_Ultimos10Derrotas,LOCAL_Racha,VISITANTE_victorias,VISITANTE_derrotas,VISITANTE_porcentajeVictorias,VISITANTE_posicion,VISITANTE_Posicion_conferencia,VISITANTE_Posicion_division,VISITANTE_Victorias_conferencia,VISITANTE_Derrotas_conferencia,VISITANTE_Victorias_division,VISITANTE_Derrotas_division,VISITANTE_Victorias_Local,VISITANTE_Derrotas_local,VISITANTE_Victorias_visitante,VISITANTE_Derrotas_Visitante,VISITANTE_Ultimos10Victorias,VISITANTE_Ultimos10Derrotas,VISITANTE_Racha,Conferencia_LOCAL,Division_LOCAL,Conferencia_VISITANTE,Division_VISITANTE
nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612753,1610612745,0021700554,20180103,98,116,0,12,27,.308,28,14,4,7,16,2,6,7,11,5,16,1,9,3,27,9,.750,3,2,1,15,5,5,2,14,5,13,4,5,5,2,east,southeast,west,southwest
1610612745,1610612757,0021700608,20180110,121,112,1,29,11,.725,3,2,1,16,6,5,2,15,6,14,5,4,6,2,22,19,.537,12,5,2,11,11,3,3,10,10,12,9,6,4,1,west,southwest,west,northwest
1610612756,1610612745,0021700626,20180112,95,112,0,16,27,.372,23,11,3,10,16,3,5,8,15,8,12,5,5,1,30,11,.732,3,2,1,17,6,5,2,15,6,15,5,5,5,3,west,pacific,west,southwest
1610612746,1610612745,0021700648,20180115,113,102,1,22,21,.512,16,7,2,16,13,10,2,13,9,9,12,8,2,5,30,12,.714,3,2,1,17,7,5,2,15,6,15,6,5,5,1,west,pacific,west,southwest
1610612745,1610612750,0021700665,20180118,116,98,1,31,12,.721,3,2,1,18,7,5,2,16,6,15,6,6,4,1,29,18,.617,6,4,1,23,7,9,1,18,6,11,12,6,4,2,west,southwest,west,northwest
1610612745,1610612748,0021700689,20180122,99,90,1,33,12,.733,2,2,1,19,7,5,2,18,6,15,6,7,3,3,27,20,.574,8,4,1,19,11,7,3,12,9,15,11,7,3,1,west,southwest,east,southeast
1610612740,1610612745,0021700720,20180126,115,113,1,27,21,.563,10,6,3,13,15,4,4,14,9,13,12,8,2,4,34,13,.723,2,2,1,20,8,6,3,18,6,16,7,7,3,1,west,southwest,west,southwest
1610612745,1610612756,0021700732,20180128,113,102,1,35,13,.729,2,2,1,21,8,6,3,19,6,16,7,8,2,1,17,33,.340,26,13,4,11,18,3,5,8,17,9,16,2,8,4,west,southwest,west,pacific
1610612745,1610612753,0021700748,20180130,114,107,1,36,13,.735,2,2,1,21,8,6,3,20,6,16,7,8,2,2,14,35,.286,30,15,5,8,21,2,7,8,13,6,22,2,8,3,west,southwest,east,southeast
1610612759,1610612745,0021700764,20180201,91,102,0,34,20,.630,5,3,2,19,10,6,4,22,5,12,15,5,5,1,37,13,.740,2,2,1,22,8,7,3,20,6,17,7,8,2,3,west,southwest,west,southwest
1610612748,1610612745,0021700806,20180207,101,109,0,29,26,.527,15,7,2,20,15,8,4,13,12,16,14,3,7,5,40,13,.755,2,2,1,22,8,7,3,20,6,20,7,9,1,6,east,southeast,west,southwest
1610612750,1610612745,0021700849,20180213,108,126,0,35,25,.583,7,4,1,26,10,9,2,23,7,12,18,4,6,1,43,13,.768,2,2,1,25,8,8,3,22,6,21,7,9,1,9,west,northwest,west,southwest
1610612745,1610612758,0021700860,20180214,100,91,1,44,13,.772,1,1,1,26,8,8,3,23,6,21,7,10,0,10,18,39,.316,27,13,4,10,25,3,8,8,17,10,22,4,6,1,west,southwest,west,pacific
1610612745,1610612750,0021700877,20180223,120,102,1,45,13,.776,1,1,1,27,8,8,3,24,6,21,7,10,0,11,36,26,.581,7,4,1,27,11,9,2,24,7,12,19,4,6,1,west,southwest,west,northwest
1610612762,1610612745,0021700905,20180226,85,96,0,31,30,.508,18,10,5,20,16,5,8,19,11,12,19,8,2,1,47,13,.783,1,1,1,29,8,8,3,24,6,23,7,10,0,13,west,northwest,west,southwest
1610612746,1610612745,0021700921,20180228,92,105,0,32,28,.533,16,9,2,22,18,11,3,16,13,16,15,7,3,1,48,13,.787,1,1,1,30,8,8,3,24,6,24,7,10,0,14,west,pacific,west,southwest
1610612760,1610612745,0021700960,20180306,112,122,0,37,29,.561,12,7,3,21,20,5,9,21,11,16,18,6,4,2,50,13,.794,1,1,1,31,8,8,3,25,6,25,7,10,0,16,west,northwest,west,southwest
1610612749,1610612745,0021700968,20180307,99,110,0,34,31,.523,18,8,3,21,21,5,9,20,14,14,17,3,7,2,51,13,.797,1,1,1,31,8,8,3,25,6,26,7,10,0,17,east,central,west,southwest
1610612761,1610612745,0021700979,20180309,108,105,1,48,17,.738,3,1,1,31,8,8,3,28,5,20,12,9,1,7,51,14,.785,1,1,1,31,8,8,3,25,6,26,8,9,1,1,east,atlantic,west,southwest
1610612745,1610612759,0021701001,20180312,109,93,1,53,14,.791,1,1,1,33,8,10,3,26,6,27,8,9,1,2,37,30,.552,15,10,3,21,20,7,6,23,8,14,22,2,8,3,west,southwest,west,southwest
1610612745,1610612746,0021701023,20180315,101,96,1,54,14,.794,1,1,1,34,8,10,3,27,6,27,8,9,1,3,37,30,.552,14,9,2,22,20,11,3,20,14,17,16,7,3,1,west,southwest,west,pacific
1610612740,1610612745,0021701036,20180317,101,107,0,39,30,.565,13,8,3,20,22,6,6,18,15,21,15,6,4,2,55,14,.797,1,1,1,35,8,11,3,27,6,28,8,9,1,4,west,southwest,west,southwest
1610612750,1610612745,0021701048,20180318,120,129,0,40,31,.563,13,8,4,29,15,9,4,26,9,14,22,4,6,2,56,14,.800,1,1,1,36,8,11,3,27,6,29,8,9,1,5,west,northwest,west,southwest
1610612757,1610612745,0021701064,20180320,111,115,0,44,27,.620,5,3,1,26,16,7,6,25,12,19,15,9,1,1,57,14,.803,1,1,1,37,8,11,3,27,6,30,8,9,1,6,west,northwest,west,southwest
1610612745,1610612740,0021701091,20180324,114,91,1,59,14,.808,1,1,1,38,8,12,3,29,6,30,8,9,1,8,43,31,.581,10,6,3,22,23,7,7,22,15,21,16,5,5,1,west,southwest,west,southwest
1610612745,1610612756,0021701132,20180330,104,103,1,62,14,.816,1,1,1,39,8,12,3,32,6,30,8,10,0,11,19,58,.247,30,15,5,13,34,3,10,9,29,10,29,0,10,14,west,southwest,west,pacific
1610612759,1610612745,0021701145,20180401,100,83,1,45,32,.584,9,4,2,27,20,9,6,31,8,14,24,8,2,2,62,15,.805,1,1,1,39,9,12,4,32,6,30,9,9,1,1,west,southwest,west,southwest
1610612745,1610612764,0021701161,20180403,120,104,1,63,15,.808,1,1,1,39,9,12,4,33,6,30,9,9,1,1,42,36,.538,18,7,2,27,21,8,6,22,17,20,19,4,6,2,west,southwest,east,southeast
1610612745,1610612757,0021701177,20180405,96,94,1,64,15,.810,1,1,1,40,9,12,4,34,6,30,9,9,1,2,48,31,.608,7,3,1,30,19,8,6,27,13,21,18,5,5,2,west,southwest,west,northwest
1610612745,1610612760,0021701194,20180407,102,108,0,64,16,.800,1,1,1,40,10,12,4,34,7,30,9,8,2,1,46,34,.575,11,7,3,27,24,5,11,26,14,20,20,5,5,1,west,southwest,west,northwest
1610612747,1610612745,0021701218,20180410,99,105,0,34,47,.420,21,11,3,18,33,5,10,20,21,14,26,3,7,3,65,16,.802,1,1,1,41,10,12,4,34,7,31,9,8,2,1,west,pacific,west,southwest
1610612758,1610612745,0021701230,20180411,96,83,1,27,55,.329,25,12,4,14,38,5,11,14,27,13,28,4,6,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,west,pacific,west,southwest
1610612745,1610612750,0041700141,20180415,104,101,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,47,35,.573,12,8,4,34,18,10,6,30,11,17,24,6,4,3,west,southwest,west,northwest
1610612745,1610612750,0041700142,20180418,102,82,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,47,35,.573,12,8,4,34,18,10,6,30,11,17,24,6,4,3,west,southwest,west,northwest
1610612750,1610612745,0041700143,20180421,121,105,1,47,35,.573,12,8,4,34,18,10,6,30,11,17,24,6,4,3,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,west,northwest,west,southwest
1610612750,1610612745,0041700144,20180423,100,119,0,47,35,.573,12,8,4,34,18,10,6,30,11,17,24,6,4,3,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,west,northwest,west,southwest
1610612745,1610612750,0041700145,20180425,122,104,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,47,35,.573,12,8,4,34,18,10,6,30,11,17,24,6,4,3,west,southwest,west,northwest
1610612745,1610612762,0041700221,20180429,110,96,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,48,34,.585,11,5,3,34,18,7,9,28,13,20,21,7,3,1,west,southwest,west,northwest
1610612745,1610612762,0041700222,20180502,108,116,0,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,48,34,.585,11,5,3,34,18,7,9,28,13,20,21,7,3,1,west,southwest,west,northwest
1610612762,1610612745,0041700223,20180504,92,113,0,48,34,.585,11,5,3,34,18,7,9,28,13,20,21,7,3,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,west,northwest,west,southwest
1610612762,1610612745,0041700224,20180506,87,100,0,48,34,.585,11,5,3,34,18,7,9,28,13,20,21,7,3,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,west,northwest,west,southwest
1610612745,1610612762,0041700225,20180508,112,102,1,65,17,.793,1,1,1,41,11,12,4,34,7,31,10,7,3,1,48,34,.585,11,5,3,34,18,7,9,28,13,20,21,7,3,1,west,southwest,west,northwest
1610612745,1610612763,0011800018,20181002,131,115,1,0,0,.000,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,15,,,0,0,0,0,0,0,0,0,0,0,0,west,southwest,west,southwest
1610612745,1610612754,0011800026,20181004,100,110,0,0,0,.000,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,12,,,0,0,0,0,0,0,0,0,0,0,0,west,southwest,east,central
1610612759,1610612745,0011800044,20181007,93,108,0,0,0,.000,27,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,11,,,0,0,0,0,0,0,0,0,0,0,0,west,southwest,west,southwest
1610612745,12329,0011800055,20181009,128,86,1,0,0,.000,11,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,west,southwest,,
1610612763,1610612745,0011800076,20181012,103,121,0,0,0,.000,15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,11,,,0,0,0,0,0,0,0,0,0,0,0,west,southwest,west,southwest
1610612745,1610612740,0021800009,20181017,112,131,0,0,1,.000,23,11,3,0,1,0,1,0,1,0,0,0,1,1,1,0,1.000,7,2,1,1,0,1,0,0,0,1,0,1,0,1,west,southwest,west,southwest
1610612747,1610612745,0021800035,20181020,115,124,0,0,2,.000,27,13,4,0,2,0,0,0,1,0,1,0,2,2,1,1,.500,13,10,2,1,1,0,1,0,1,1,0,1,1,1,west,pacific,west,southwest
1610612746,1610612745,0021800039,20181021,115,112,1,2,1,.667,11,5,2,2,1,0,0,2,1,0,0,2,1,2,1,2,.333,20,11,5,1,2,0,1,0,1,1,1,1,2,1,west,pacific,west,southwest
1610612745,1610612762,0021800057,20181024,89,100,0,1,3,.250,24,12,5,1,3,0,1,0,2,1,1,1,3,2,2,2,.500,18,6,3,2,2,0,0,0,2,2,0,2,2,1,west,southwest,west,northwest
1610612745,1610612746,0021800070,20181026,113,133,0,1,4,.200,26,14,5,1,4,0,1,0,3,1,1,1,4,3,3,2,.600,10,5,2,3,2,0,0,2,1,1,1,3,2,1,west,southwest,west,pacific
1610612745,1610612757,0021800101,20181030,85,104,0,1,5,.167,27,14,5,1,5,0,1,0,4,1,1,1,5,4,5,2,.714,6,3,2,3,0,0,0,2,1,3,1,5,2,2,west,southwest,west,northwest
1610612754,1610612745,0021800141,20181105,94,98,0,7,4,.636,7,3,2,5,1,2,1,3,2,4,2,6,4,1,4,5,.444,16,9,3,1,5,0,1,0,4,4,1,4,5,3,east,central,west,southwest
1610612760,1610612745,0021800163,20181108,98,80,1,7,4,.636,7,4,3,4,3,0,0,4,2,3,2,7,3,7,4,6,.400,21,12,4,1,6,0,1,0,4,4,2,4,6,1,west,northwest,west,southwest
1610612759,1610612745,0021800180,20181110,96,89,1,7,4,.636,7,4,1,7,1,3,0,5,2,2,2,6,4,1,4,7,.364,22,12,4,1,7,0,2,0,4,4,3,4,6,2,west,southwest,west,southwest
1610612745,1610612754,0021800185,20181111,115,103,1,5,7,.417,21,12,4,1,7,0,2,1,4,4,3,4,6,1,8,6,.571,10,4,2,6,2,2,1,3,3,5,3,6,4,1,west,southwest,east,central
1610612745,1610612758,0021800231,20181117,132,112,1,8,7,.533,14,8,3,4,7,0,2,3,4,5,3,7,3,4,8,8,.500,17,11,4,4,6,0,1,4,3,4,5,5,5,2,west,southwest,west,pacific
1610612764,1610612745,0021800296,20181126,135,131,1,8,12,.400,23,9,3,4,5,2,2,6,5,2,7,6,4,2,9,10,.474,21,13,5,4,7,0,2,4,4,5,6,5,5,3,east,southeast,west,southwest
1610612759,1610612745,0021800326,20181130,105,136,0,10,12,.455,22,14,5,8,8,3,3,6,4,4,8,3,7,2,10,11,.476,20,12,4,5,8,1,3,4,5,6,6,6,4,1,west,southwest,west,southwest
1610612750,1610612745,0021800348,20181203,103,91,1,12,12,.500,15,10,4,6,9,2,2,10,4,2,8,7,3,1,11,12,.478,19,13,5,5,9,1,3,5,5,6,7,5,5,1,west,northwest,west,southwest
1610612762,1610612745,0021800367,20181206,118,91,1,13,13,.500,18,11,5,9,8,0,2,4,6,9,7,5,5,2,11,13,.458,21,13,4,5,10,1,3,5,5,6,8,4,6,2,west,northwest,west,southwest
1610612745,1610612757,0021800402,20181211,111,104,1,12,14,.462,21,14,5,6,11,1,4,6,5,6,9,3,7,1,15,12,.556,13,8,3,8,9,2,2,10,4,5,8,3,7,1,west,southwest,west,northwest
1610612745,1610612747,0021800416,20181213,126,111,1,13,14,.481,20,13,5,7,11,1,4,7,5,6,9,4,6,2,17,11,.607,10,5,3,12,8,3,0,11,4,6,7,6,4,1,west,southwest,west,pacific
1610612763,1610612745,0021800432,20181215,97,105,0,16,13,.552,12,7,2,11,8,3,1,9,6,7,7,4,6,2,14,14,.500,18,12,5,8,11,2,4,7,5,7,9,5,5,3,west,southwest,west,southwest
1610612745,1610612762,0021800445,20181217,102,97,1,15,14,.517,15,10,3,9,11,2,4,8,5,7,9,6,4,4,14,17,.452,22,14,5,9,11,0,3,5,6,9,11,5,5,2,west,southwest,west,northwest
1610612745,1610612764,0021800461,20181219,136,118,1,16,14,.533,12,7,1,9,11,2,4,9,5,7,9,7,3,5,12,20,.375,25,11,4,7,11,3,3,8,6,4,14,4,6,2,west,southwest,east,southeast
1610612748,1610612745,0021800467,20181220,101,99,1,14,16,.467,21,9,3,5,12,1,7,6,9,8,7,7,3,3,16,15,.516,14,8,2,9,11,2,4,9,5,7,10,6,4,1,east,southeast,west,southwest
1610612745,1610612759,0021800483,20181222,108,101,1,17,15,.531,12,7,1,10,11,3,4,10,5,7,10,6,4,1,18,16,.529,14,9,2,14,11,3,4,13,5,5,11,7,3,1,west,southwest,west,southwest
1610612745,1610612760,0021800498,20181225,113,109,1,18,15,.545,12,7,1,11,11,3,4,11,5,7,10,7,3,2,21,12,.636,6,3,2,11,10,2,3,12,4,9,8,5,5,2,west,southwest,west,northwest
1610612740,1610612745,0021800528,20181229,104,108,0,16,21,.432,24,14,5,9,13,4,4,12,6,4,15,3,7,1,20,15,.571,10,5,1,12,11,4,4,12,5,8,10,9,1,4,west,southwest,west,southwest
1610612745,1610612763,0021800544,20181231,113,101,1,21,15,.583,9,5,1,13,11,5,4,13,5,8,10,9,1,5,18,18,.500,16,10,3,12,12,3,2,10,7,8,11,3,7,2,west,southwest,west,southwest
1610612757,1610612745,0021800582,20190105,110,101,1,23,17,.575,11,7,3,14,14,2,5,15,7,8,10,6,4,1,22,16,.579,9,5,1,14,12,5,4,13,5,9,11,8,2,1,west,northwest,west,southwest
1610612745,1610612749,0021800610,20190109,109,116,0,23,17,.575,11,6,1,15,12,5,4,14,6,9,11,7,3,1,29,11,.725,1,1,1,19,6,8,1,19,4,10,7,8,2,2,west,southwest,east,central
1610612753,1610612745,0021800641,20190113,116,109,1,19,24,.442,23,9,3,13,10,3,4,12,11,7,13,5,5,2,24,18,.571,10,6,1,15,12,5,4,15,6,9,12,7,3,1,east,southeast,west,southwest
1610612745,1610612763,0021800646,20190114,112,94,1,25,18,.581,9,4,1,16,12,6,4,16,6,9,12,7,3,1,19,24,.442,22,14,5,13,15,4,5,11,9,8,15,2,8,2,west,southwest,west,southwest
1610612745,1610612747,0021800686,20190119,138,134,1,26,19,.578,10,5,1,17,12,6,4,17,7,9,12,6,4,1,25,22,.532,14,9,3,17,15,5,2,15,9,10,13,4,6,1,west,southwest,west,pacific
1610612755,1610612745,0021800699,20190121,121,93,1,31,17,.646,6,4,2,20,13,5,6,20,5,11,12,7,3,1,26,20,.565,10,5,1,17,12,6,4,17,7,9,13,5,5,1,east,atlantic,west,southwest
1610612752,1610612745,0021800710,20190123,110,114,0,10,36,.217,29,14,5,6,25,2,8,4,16,6,20,1,9,7,27,20,.574,10,5,1,17,12,6,4,17,7,10,13,5,5,1,east,atlantic,west,southwest
1610612745,1610612761,0021800724,20190125,121,119,1,28,20,.583,10,5,1,17,12,6,4,18,7,10,13,6,4,2,36,15,.706,3,2,1,22,9,5,4,21,4,15,11,7,3,2,west,southwest,east,atlantic
1610612745,1610612753,0021800737,20190127,103,98,1,29,20,.592,10,5,1,17,12,6,4,19,7,10,13,6,4,3,20,30,.400,25,11,4,14,15,4,5,12,14,8,16,3,7,3,west,southwest,east,southeast
1610612745,1610612740,0021800753,20190129,116,121,0,29,21,.580,10,5,1,17,13,6,5,19,8,10,13,6,4,1,23,28,.451,20,12,3,14,18,7,5,15,8,8,20,4,6,1,west,southwest,west,southwest
1610612762,1610612745,0021800786,20190202,98,125,0,30,24,.556,12,7,4,17,15,5,6,16,10,14,14,7,3,1,30,22,.577,11,6,2,18,14,6,5,19,8,11,14,6,4,1,west,northwest,west,southwest
1610612756,1610612745,0021800794,20190204,110,118,0,11,44,.200,29,15,5,7,27,1,9,7,21,4,23,0,10,11,31,22,.585,10,5,1,19,14,6,5,19,8,12,14,6,4,2,west,pacific,west,southwest
1610612758,1610612745,0021800809,20190206,101,127,0,28,26,.519,14,9,3,15,20,2,9,17,11,11,15,5,5,1,32,22,.593,10,5,1,20,14,6,5,19,8,13,14,7,3,3,west,pacific,west,southwest
1610612745,1610612760,0021800832,20190209,112,117,0,32,23,.582,10,5,1,20,15,6,5,19,9,13,14,6,4,1,36,19,.655,6,3,2,20,14,4,4,19,7,17,12,9,1,3,west,southwest,west,northwest
1610612750,1610612745,0021800861,20190213,121,111,1,27,30,.474,18,11,5,17,22,4,6,19,10,8,20,4,6,2,33,24,.579,10,5,1,21,16,7,5,20,9,13,15,6,4,1,west,northwest,west,southwest
1610612747,1610612745,0021800872,20190221,111,106,1,29,29,.500,16,10,4,20,18,7,4,17,12,12,17,4,6,1,33,25,.569,10,5,1,21,17,7,5,20,9,13,16,5,5,2,west,pacific,west,southwest
1610612745,1610612748,0021800925,20190228,121,118,1,37,25,.597,10,5,1,22,17,7,5,22,9,15,16,7,3,4,27,34,.443,22,10,3,14,21,3,8,12,18,15,16,3,7,1,west,southwest,east,southeast
1610612761,1610612745,0021800961,20190305,95,107,0,46,19,.708,2,2,1,28,12,9,4,27,7,19,12,7,3,2,39,25,.609,7,3,1,22,17,7,5,22,9,17,16,7,3,6,east,atlantic,west,southwest
1610612745,1610612755,0021800981,20190308,107,91,1,40,25,.615,7,3,1,22,17,7,5,23,9,17,16,8,2,7,41,25,.621,6,4,2,23,16,6,8,25,9,16,16,5,5,2,west,southwest,east,atlantic
1610612749,1610612754,0011700020,20171004,86,104,0,0,2,.000,35,13,3,0,1,0,1,0,1,0,1,0,2,2,1,0,1.000,8,1,1,1,0,1,0,0,0,1,0,1,0,1,east,central,east,central
1610612754,93,0011700055,20171010,108,89,1,3,1,.750,7,4,1,2,1,2,1,1,0,2,1,3,1,1,0,2,.000,32,4,4,0,0,0,0,0,0,0,2,0,2,2,east,central,,
1610612754,1610612757,0021700018,20171020,96,114,0,1,1,.500,14,4,3,1,0,0,0,1,1,0,0,1,1,1,2,0,1.000,3,2,1,1,0,0,0,0,0,2,0,2,0,2,east,central,west,northwest
1610612748,1610612754,0021700029,20171021,112,108,1,1,1,.500,18,10,5,1,1,0,1,1,0,0,1,1,1,1,1,2,.333,23,11,4,1,1,0,0,1,1,0,1,1,2,2,east,southeast,east,central
1610612750,1610612754,0021700052,20171024,107,130,0,2,2,.500,17,6,2,2,1,2,0,1,1,1,1,2,2,1,2,2,.500,16,7,3,1,1,0,0,1,1,1,1,2,2,1,west,northwest,east,central
1610612760,1610612754,0021700060,20171025,114,96,1,2,2,.500,17,8,2,0,2,0,2,2,1,0,1,2,2,1,2,3,.400,19,11,4,1,1,0,0,1,1,1,2,2,3,1,west,northwest,east,central
1610612754,1610612759,0021700086,20171029,97,94,1,3,3,.500,15,8,3,1,1,0,0,2,1,1,2,3,3,1,4,2,.667,9,5,3,1,0,0,0,2,0,2,2,4,2,2,east,central,west,southwest
1610612754,1610612758,0021700101,20171031,101,83,1,4,3,.571,11,8,3,1,1,0,0,3,1,1,2,4,3,2,1,6,.143,29,14,5,1,4,0,1,0,3,1,3,1,6,5,east,central,west,pacific
1610612755,1610612754,0021700121,20171103,121,110,1,5,4,.556,13,5,3,3,3,0,2,2,2,3,2,5,4,4,5,4,.556,12,6,2,2,2,1,0,3,1,2,3,5,4,1,east,atlantic,east,central
1610612752,1610612754,0021700142,20171105,108,101,1,5,4,.556,11,7,4,3,2,1,1,4,2,1,2,5,4,2,5,5,.500,17,9,2,2,3,1,0,3,1,2,4,5,5,2,east,atlantic,east,central
1610612754,1610612740,0021700150,20171107,112,117,0,5,6,.455,20,8,2,2,3,1,0,3,2,2,4,4,6,3,6,5,.545,13,7,4,3,4,1,1,1,3,5,2,6,4,3,east,central,west,southwest
1610612763,1610612754,0021700208,20171115,113,116,0,7,7,.500,17,8,4,7,3,4,2,4,3,3,4,4,6,3,7,8,.467,19,10,4,3,4,2,1,3,3,4,5,5,5,1,west,southwest,east,central
1610612748,1610612754,0021700235,20171119,95,120,0,7,9,.438,20,11,3,4,5,2,2,3,5,4,4,5,5,1,9,8,.529,15,9,4,5,4,3,1,4,3,5,5,5,5,3,east,southeast,east,central
1610612753,1610612754,0021700243,20171120,97,105,0,8,9,.471,17,10,2,4,5,1,1,4,4,4,5,3,7,5,10,8,.556,14,8,3,6,4,3,1,4,3,6,5,5,5,4,east,southeast,east,central
1610612754,1610612761,0021700271,20171124,107,104,1,11,8,.579,10,6,3,7,4,3,1,5,3,6,5,6,4,5,11,7,.611,7,4,2,5,4,2,2,6,1,5,6,6,4,2,east,central,east,atlantic
1610612754,1610612753,0021700290,20171127,121,109,1,12,9,.571,12,6,3,8,5,3,1,6,4,6,5,7,3,1,8,13,.381,23,12,4,4,8,1,1,4,4,4,9,1,9,9,east,central,east,southeast
1610612761,1610612754,0021700319,20171201,120,115,1,14,7,.667,7,3,2,8,4,2,2,8,1,6,6,7,3,3,12,11,.522,15,9,4,8,6,3,1,6,4,6,7,6,4,2,east,atlantic,east,central
1610612754,1610612752,0021700340,20171204,115,97,1,13,11,.542,13,7,4,9,6,3,1,7,4,6,7,7,3,1,11,12,.478,18,9,4,6,8,2,2,10,5,1,7,4,6,2,east,central,east,atlantic
1610612754,1610612760,0021700404,20171213,95,100,0,16,12,.571,8,5,3,11,6,5,1,10,5,6,7,6,4,1,13,14,.481,18,8,4,7,9,2,5,9,4,4,10,5,5,1,east,central,west,northwest
1610612754,1610612750,0021700538,20171231,90,107,0,19,18,.514,14,8,4,14,10,5,4,11,9,8,9,3,7,4,23,14,.622,7,4,1,19,6,7,1,12,6,11,8,7,3,1,east,central,west,northwest
1610612749,1610612754,0021700561,20180103,122,101,1,20,16,.556,10,5,2,8,11,4,5,13,6,7,10,5,5,1,19,19,.500,16,8,4,14,11,5,5,11,9,8,10,3,7,5,east,central,east,central
